"","year","Country","Happiness.Rank","Happiness.Score","Economy..GDP.per.Capita.","Family","Health..Life.Expectancy.","Freedom","Trust..Government.Corruption.","Generosity","Dystopia.Residual"
"187",2016,"Uruguay",29,6.545,0.180530175706646,0.157590527119939,0.110287242169595,0.0830985485103132,0.0326875477463713,0.0275874713521772,2.67139
"188",2016,"Malta",30,6.488,0.201575215782984,0.169357274969174,0.123790073982737,0.0847626387176325,0.0270561035758323,0.0866784833538841,1.99032
"189",2016,"Colombia",31,6.481,0.158975466748958,0.157643882116957,0.0920521524456102,0.0690248418453942,0.0083305045517667,0.024110476778275,3.17471
"190",2016,"France",32,6.478,0.21532571781414,0.155152824945971,0.129353195430688,0.071877122568694,0.0274899660389009,0.0187712256869404,2.4744
"191",2016,"Thailand",33,6.474,0.168257645968489,0.161379363608279,0.1002703120173,0.0765415508186593,0.00437596540006179,0.0906641952425085,2.5796
"192",2016,"Saudi Arabia",34,6.379,0.233505251606835,0.132981658567174,0.0929095469509328,0.059419971782411,0.0470418560902963,0.0242310707007368,2.61482
"193",2016,"Taiwan",34,6.379,0.219045304906725,0.145201442232325,0.124729581439097,0.050755604326697,0.0103934786016617,0.0399670794795423,2.61523
"194",2016,"Qatar",36,6.375,0.28616,0.137982745098039,0.112506666666667,0.0889082352941176,0.0753709803921569,0.0508047058823529,1.58224
"195",2016,"Spain",37,6.361,0.211056437667033,0.177558559974847,0.138179531520201,0.059023738405911,0.00964785411098884,0.0277707907561704,2.39663
"196",2016,"Algeria",38,6.355,0.165642800944138,0.13109205350118,0.0972525570416995,0.0330542879622345,0.0254240755310779,0.0110841856805665,3.40904
"197",2016,"Guatemala",39,6.324,0.13196394686907,0.137759329538267,0.0854506641366224,0.0796631878557875,0.013758697027198,0.0455534471853257,3.19863
"198",2016,"Suriname",40,6.269,0.174965704259052,0.124208007656724,0.0812458127293029,0.0833211038443133,0.0202456532142287,0.026583187111182,3.06852
"199",2016,"Kuwait",41,6.239,0.259198589517551,0.140660362237538,0.101889725917615,0.0691873697707966,0.037937169418176,0.0255890367046001,2.28085
"200",2016,"Bahrain",42,6.218,0.231624316500482,0.151812479897073,0.10565455130267,0.0761900932775812,0.0414474107430042,0.0275763911225474,2.27405
"201",2016,"Trinidad and Tobago",43,6.168,0.214935149156939,0.159807068741894,0.0852918287937743,0.0785554474708171,0.00201199740596628,0.0517752918287938,2.51394
"202",2016,"Venezuela",44,6.084,0.186336291913215,0.169792899408284,0.101748849441157,0.0326216305062459,0.0136489151873767,0.00698553583168968,2.97468
"203",2016,"Slovakia",45,6.078,0.210551168147417,0.178130964132938,0.115773280684436,0.0384846989141165,0.00484863441921685,0.0227657124053965,2.61065
"204",2016,"El Salvador",46,6.068,0.143984838497034,0.133445945945946,0.0982201713909031,0.0614189189189189,0.0174901120632828,0.0146292023731048,3.22134
"205",2016,"Malaysia",47,6.005,0.208396336386345,0.146586178184846,0.103856786011657,0.0649975020815987,0.0151223980016653,0.0690657785179017,2.35384
"206",2016,"Nicaragua",48,5.992,0.115794392523364,0.149400867823765,0.10883344459279,0.0777403204272363,0.0271895861148198,0.049687917222964,2.82428
"207",2016,"Uzbekistan",49,5.987,0.122917988976115,0.195106063136796,0.0837865374979122,0.101633539335226,0.047324202438617,0.05733422415233,2.34638
"208",2016,"Italy",50,5.977,0.226693993642295,0.174279738999498,0.142382466120127,0.0314990798059227,0.004276392839217,0.0279136690647482,2.34918
"209",2016,"Ecuador",51,5.976,0.162827978580991,0.14386546184739,0.114814257028112,0.0673862115127175,0.0301823962516734,0.0168574297188755,2.77366
"210",2016,"Belize",52,5.956,0.147105439892545,0.115270315648086,0.0765094022834117,0.0860157824042982,0.018084284754869,0.0397649429147079,3.08039
"211",2016,"Japan",53,5.921,0.233080560716095,0.179115014355683,0.154519506840061,0.0789748353318696,0.0320638405674717,0.0172673534875866,1.80584
"212",2016,"Kazakhstan",54,5.919,0.207709072478459,0.161419158641662,0.0969521878695726,0.0684575097144788,0.0188072309511742,0.0253607028214225,2.49325
"213",2016,"Moldova",55,5.897,0.117308801085298,0.14097337629303,0.0887044259793115,0.0427369849075801,0.00322706460912328,0.0339104629472613,3.38007
"214",2016,"Russia",56,5.856,0.210430327868852,0.179748975409836,0.10073599726776,0.0558094262295082,0.00612363387978142,0.00467213114754098,2.59115
"215",2016,"Poland",57,5.835,0.213513281919452,0.179408740359897,0.118351328191945,0.0774464438731791,0.00942587832047986,0.0247523564695801,2.20035
"216",2016,"South Korea",57,5.835,0.232987146529563,0.123725792630677,0.151919451585261,0.0431328191945159,0.0132236503856041,0.0322604970008569,2.35015
"217",2016,"Bolivia",59,5.822,0.136417038818276,0.14390072140158,0.0806767433871522,0.0875317760219856,0.0133047062864995,0.0372689797320508,2.91635
"218",2016,"Lithuania",60,5.813,0.218338207466024,0.183056941338379,0.111257526234302,0.0325632203681404,0.00313091346980905,0.00348357130569413,2.60525
"219",2016,"Belarus",61,5.802,0.194867287142365,0.180960013788349,0.108762495691141,0.0501396070320579,0.0300879007238883,0.0240296449500172,2.38582
"220",2016,"North Cyprus",62,5.771,0.227241379310345,0.141788251602842,0.145801420897591,0.0755432334084214,0.0287263905735574,0.0456108126841102,1.93447
"221",2016,"Slovenia",63,5.768,0.225289528432732,0.183101595006935,0.137224341192788,0.0921705963938974,0.00630201109570042,0.044622052704577,1.79522
"222",2016,"Peru",64,5.743,0.173432004179001,0.141485286435661,0.10968831621104,0.0653003656625457,0.00921469615183702,0.0252951419118927,2.73117
"223",2016,"Turkmenistan",65,5.658,0.190910215623895,0.183487097914457,0.0777765995051255,0.0661152350653941,0.0503128313891835,0.0398851184164016,2.21489
"224",2016,"Mauritius",66,5.648,0.2025,0.134020892351275,0.117190155807365,0.0817014872521247,0.0092121104815864,0.0654231586402266,2.20223
"225",2016,"Libya",67,5.615,0.190005342831701,0.169325022261799,0.0931504897595726,0.0724345503116652,0.018413178984862,0.0304309884238646,2.39374
"226",2016,"Latvia",68,5.56,0.219043165467626,0.170908273381295,0.115021582733813,0.0503525179856115,0.0159892086330935,0.0313758992805755,2.20859
"227",2016,"Cyprus",69,5.546,0.237751532636134,0.127473855030653,0.153047241254959,0.0532041110710422,0.00942661377569419,0.0503173458348359,2.04497
"228",2016,"Paraguay",70,5.538,0.161381365113759,0.200633802816901,0.105263633080534,0.0834868183459733,0.013355001805706,0.0456771397616468,2.16091
"229",2016,"Romania",71,5.528,0.211595513748191,0.131698625180897,0.12229015918958,0.066410998552822,0.00122829232995658,0.0233158465991317,2.45184
"230",2016,"Estonia",72,5.517,0.23194489758927,0.190616276962117,0.123433025194852,0.075241979336596,0.0335671560630778,0.0152673554468008,1.81985
"231",2016,"Jamaica",73,5.51,0.162128856624319,0.174903811252269,0.107929219600726,0.0791234119782214,0.00779310344827586,0.0403720508166969,2.35682
"232",2016,"Croatia",74,5.488,0.216197157434402,0.110803571428571,0.12850583090379,0.0435623177842566,0.00729227405247813,0.0335896501457726,2.52462
"233",2016,"Hong Kong",75,5.458,0.276786368633199,0.159437522902162,0.174563942836204,0.0880890436057164,0.057982777574203,0.0734646390619274,0.92614
"234",2016,"Somalia",76,5.44,0,0.0617886029411765,0.0210772058823529,0.104371323529412,0.0573161764705882,0.0500459558823529,3.83772
"235",2016,"Kosovo",77,5.401,0.166904276985743,0.122314386224773,0.0999814849102018,0.0266543232734679,0.0121218292908721,0.0518274393630809,2.80998
"236",2016,"Turkey",78,5.389,0.216166264613101,0.162770458341065,0.120092781592132,0.0443291890888848,0.0229133419929486,0.00873445908331787,2.29074
"237",2016,"Indonesia",79,5.314,0.178968761761385,0.164894617990215,0.092913059841927,0.0738370342491532,0.000605946556266466,0.106362438840798,2.03171
"238",2016,"Jordan",80,5.303,0.187955874033566,0.162579671883839,0.1144861399208,0.0679294738827079,0.0250744861399208,0.0268942108240619,2.20142
"239",2016,"Azerbaijan",81,5.291,0.212385182385182,0.143719523719524,0.103012663012663,0.0667680967680968,0.0338574938574939,0.0106596106596107,2.2735
"240",2016,"Philippines",82,5.279,0.153849213866263,0.166465239628718,0.0891002083727979,0.103909831407464,0.0222712634968744,0.0410570183746922,2.23484
"241",2016,"China",83,5.245,0.195958055290753,0.151346043851287,0.140249761677788,0.0839122974261201,0.00523355576739752,0.00945471877979028,2.17087
"242",2016,"Bhutan",84,5.196,0.164107005388761,0.17481909160893,0.0957640492686682,0.0886720554272517,0.0311008468052348,0.0934295612009238,1.82916
"243",2016,"Kyrgyzstan",85,5.185,0.108088717454195,0.184057859209257,0.106941176470588,0.0775544840887175,0.00918418514946963,0.0741215043394407,2.28136
"244",2016,"Serbia",86,5.177,0.19980104307514,0.157096774193548,0.124744060266564,0.0303612130577555,0.00838130191230442,0.0400560169982615,2.27539
"245",2016,"Bosnia and Herzegovina",87,5.163,0.180869649428627,0.124669765640132,0.137063722641875,0.0184214603912454,0,0.0578907611853573,2.48406
"246",2016,"Montenegro",88,5.161,0.208947878318155,0.14371827165278,0.1231021119938,0.0292792094555319,0.0246483239682232,0.0333094361557838,2.25531
"247",2016,"Dominican Republic",89,5.155,0.199392822502425,0.193008729388943,0.111870029097963,0.101375363724539,0.024,0.0412919495635306,1.69626
"248",2016,"Morocco",90,5.151,0.16318773053776,0.0749271986022132,0.115455251407494,0.0497883906037663,0.0163152785866822,0.0078683750728014,2.94891
"249",2016,"Hungary",91,5.145,0.241286686103013,0.18107677356657,0.131405247813411,0.0384256559766764,0.00869193391642371,0.0192419825072886,1.95473
"250",2016,"Pakistan",92,5.132,0.134091971940764,0.0509255650818394,0.0785385814497272,0.0284918160561185,0.0270459859703819,0.060765783320343,3.18286
"251",2016,"Lebanon",93,5.129,0.2188886722558,0.125139403392474,0.148510430883213,0.0511366738155586,0.0059680249561318,0.0461941899005654,2.07339
"252",2016,"Portugal",94,5.123,0.249086472769861,0.18420261565489,0.154915088815147,0.0873062658598477,0.00296896349795042,0.0228206129221159,1.53015
"253",2016,"Macedonia",95,5.121,0.199043155633665,0.152774848662371,0.126416715485257,0.0540285100566296,0.0137609841827768,0.0459031439172037,2.08947
"254",2016,"Vietnam",96,5.061,0.14628927089508,0.156326812882829,0.130719225449516,0.110559178028058,0.0228334321280379,0.0495455443588224,1.9418
"255",2016,"Somaliland Region",97,5.057,0.0505398457583547,0.150013842198932,0.0654696460351987,0.0773778920308483,0.0727585525014831,0.101797508404192,2.43801
"256",2016,"Tunisia",98,5.045,0.193704658077304,0.0855599603567889,0.11809117938553,0.0466858275520317,0.0161942517343905,0.0078017839444995,2.68413
"257",2016,"Greece",99,5.033,0.248134313530697,0.149956288495927,0.15900854361216,0.0115676534869859,0.00819988078680707,0,2.12944
"258",2016,"Tajikistan",100,4.996,0.0977481985588471,0.151325060048038,0.106323058446757,0.0868855084067254,0.0270396317053643,0.0520376301040833,2.39106
"259",2016,"Mongolia",101,4.907,0.201453026288975,0.222097004279601,0.113040554310169,0.0733075198695741,0.00669451803545955,0.0703872019563888,1.53586
"260",2016,"Laos",102,4.876,0.139544708777687,0.112735849056604,0.0785295324036095,0.106989335520919,0.0459864643150123,0.0883490566037736,2.08637
"261",2016,"Nigeria",103,4.875,0.154289230769231,0.13230358974359,0.0104779487179487,0.0571364102564103,0.00625641025641026,0.047628717948718,2.88586
"262",2016,"Honduras",104,4.871,0.142535413672757,0.15519605830425,0.119858345308971,0.0549271196879491,0.0141777869020735,0.041962636009033,2.29551
"263",2016,"Iran",105,4.813,0.23220029087887,0.0807334302929566,0.133455225431124,0.0468398088510285,0.0115728236027426,0.0800706420112196,1.99817
"264",2016,"Zambia",106,4.795,0.127637122002086,0.132971845672576,0.0491616266944734,0.0889718456725756,0.0239395203336809,0.037259645464025,2.58991
"265",2016,"Nepal",107,4.793,0.0931066138118089,0.145418318380972,0.104471103692885,0.0772209472146881,0.0146213227623618,0.0796161068224494,2.32694
"266",2016,"Palestinian Territories",108,4.754,0.140984434160707,0.150671013883046,0.119570887673538,0.0373243584350021,0.0223243584350021,0.0234623474968448,2.40364
"267",2016,"Albania",109,4.655,0.205220193340494,0.107761546723953,0.156835660580021,0.0684554242749731,0.0113877551020408,0.0361761546723953,1.92816
"268",2016,"Bangladesh",110,4.643,0.116685332758992,0.0533038983415895,0.114126642257161,0.085673056213655,0.0271010122765453,0.0412061167348697,2.60904
"269",2016,"Sierra Leone",111,4.635,0.0787162891046386,0.135490830636462,0,0.0662028047464941,0.0176828478964401,0.0515577130528587,3.01402
"270",2016,"Iraq",112,4.575,0.234915846994536,0.129409836065574,0.111641530054645,0.0543300546448087,0.0298054644808743,0.0428174863387978,1.81657
"271",2016,"Namibia",113,4.574,0.20395059029296,0.153830345430695,0.0759619588981198,0.106283340620901,0.0227328377787495,0.0170419763882816,1.92198
"272",2016,"Cameroon",114,4.513,0.116323953024596,0.138581874584534,0.0281364945712386,0.0946953246177709,0.0135741192111677,0.0502548194105916,2.5198
"273",2016,"Ethiopia",115,4.508,0.0649578527062999,0.0841437444543035,0.0767036379769299,0.0814174800354925,0.0380878438331854,0.0654880212954747,2.65614
"274",2016,"South Africa",116,4.459,0.229683785602153,0.215413769903566,0.0417380578605068,0.0952747252747253,0.0188719443821485,0.0306257008297825,1.64227
"275",2016,"Sri Lanka",117,4.415,0.220425821064553,0.192033975084938,0.140446206115515,0.115100792751982,0.0180385050962627,0.10640543601359,0.91681
"276",2016,"India",118,4.404,0.16811080835604,0.0664100817438692,0.10238646684832,0.0914736603088102,0.0198047229791099,0.0568301544050863,2.18032
"277",2016,"Myanmar",119,4.395,0.0776154721274175,0.15922866894198,0.0907394766780432,0.0971376564277588,0.0460591581342435,0.186509670079636,1.50655
"278",2016,"Egypt",120,4.362,0.218695552498854,0.114197615772581,0.119477303988996,0.0432072443833104,0.0238262265016048,0.0291288399816598,1.96895
"279",2016,"Armenia",121,4.36,0.19744495412844,0.143295871559633,0.146979357798165,0.0321949541284404,0.00829357798165137,0.0178738532110092,1.97864
"280",2016,"Kenya",122,4.356,0.119988521579431,0.175022956841139,0.0692079889807163,0.0931496786042241,0.0153489439853076,0.0948760330578512,1.88326
"281",2016,"Ukraine",123,4.324,0.201866327474561,0.234535152636448,0.135587419056429,0.0297386679000925,0.00422987974098057,0.0470929694727105,1.50066
"282",2016,"Ghana",124,4.276,0.147584190832554,0.115418615528531,0.0694130028063611,0.0958208606173994,0.00762394761459308,0.0495860617399439,2.2002
"283",2016,"Congo (Kinshasa)",125,4.272,0.013251404494382,0.188848314606742,0.0440074906367041,0.0365215355805243,0.0142205056179775,0.0595926966292135,2.74924
"284",2016,"Georgia",126,4.252,0.197064910630292,0.0452704609595484,0.150599717779868,0.0763428974600188,0.0749764816556914,0.0159595484477893,1.87031
"285",2016,"Congo (Brazzaville)",127,4.236,0.182032577903683,0.112839943342776,0.066600566572238,0.0895609065155807,0.0230240793201133,0.0285103871576959,2.10681
"286",2016,"Senegal",128,4.219,0.105034368333728,0.183493718890732,0.0958923915619815,0.0736098601564352,0.0276866556055937,0.0452785020146954,1.97861
"287",2016,"Bulgaria",129,4.217,0.263945933127816,0.219449845861987,0.160792032250415,0.0503177614417833,0.00145838273654257,0.0303367322741285,1.15377
"288",2016,"Mauritania",130,4.201,0.146134253749107,0.200290407045941,0.0681718638419424,0.0301832896929303,0.0427398238514639,0.0540014282313735,1.9263
"289",2016,"Zimbabwe",131,4.193,0.0835702361077987,0.170469830670165,0.0380395897925113,0.0606463152873837,0.0204674457429048,0.0441283090865729,2.4427
"290",2016,"Malawi",132,4.156,0.0209552454282964,0.0353705486044273,0.0706544754571704,0.0996871992300289,0.0182001924927815,0.0745139557266603,2.82859
"291",2016,"Sudan",133,4.139,0.152377385841991,0.197941531770959,0.0718990094225658,0,0.0242546508818555,0.0436748006764919,2.10995
"292",2016,"Gabon",134,4.121,0.281123513710264,0.175607862169376,0.0847852462994419,0.0681824799805872,0.0226013103615627,0.0151516622179083,1.45332
"293",2016,"Mali",135,4.073,0.0768278909894427,0.211964154186104,0.0401350356002946,0.0676258286275473,0.0335060152221949,0.051716179720108,2.11087
"294",2016,"Haiti",136,4.028,0.084649950347567,0.073388778550149,0.0682571996027806,0.0299702085402185,0.0359384309831182,0.119061569016882,2.37116
"295",2016,"Botswana",137,3.974,0.275354806240564,0.224423754403624,0.0874484146955209,0.11094363361852,0.0270986411675893,0.0312657272269753,0.96741
"296",2016,"Comoros",138,3.956,0.0695374115267947,0.152484833164813,0.0757861476238625,0.038958543983822,0.0466051567239636,0.0461830131445905,2.25632
"297",2016,"Ivory Coast",139,3.916,0.141744126659857,0.147027579162411,0.0114300306435138,0.103838100102145,0.0396578140960163,0.0519356486210419,1.97478
"298",2016,"Cambodia",140,3.907,0.142318914768364,0.137573585871513,0.108763757358587,0.150632198617865,0.0207115433836703,0.103248016380855,1.31573
"299",2016,"Angola",141,3.866,0.21916968442835,0.171665804449043,0.0129099844800828,0.00152353854112778,0.0218158303155717,0.0312234868080704,2.09459
"300",2016,"Niger",142,3.856,0.0344139004149378,0.156976141078838,0.067847510373444,0.0986540456431535,0.0445435684647303,0.0543827800829876,2.09469
"301",2016,"South Sudan",143,3.832,0.102802713987474,0.0483272442588727,0.0411821503131524,0.0513100208768267,0.033963987473904,0.0675861169102296,2.50929
"302",2016,"Chad",144,3.763,0.11218176986447,0.16789263885198,0.0101621047036939,0.0340340154132341,0.0131597129949508,0.0496066967844805,2.30637
"303",2016,"Burkina Faso",145,3.739,0.0855710082909869,0.168638673442097,0.0569590799679059,0.0892484621556566,0.0335196576624766,0.0651323883391281,1.87319
"304",2016,"Uganda",145,3.739,0.0928563787108853,0.243329767317465,0.0524872960684675,0.116750468039583,0.0172292056699652,0.0724846215565659,1.51416
"305",2016,"Yemen",147,3.724,0.155582706766917,0.127532223415682,0.0833727175080558,0.0614124597207304,0.0158216970998926,0.0263721804511278,1.97295
"306",2016,"Madagascar",148,3.695,0.0756535859269283,0.124803788903924,0.100430311231394,0.0370338294993234,0.0203139377537212,0.0596481732070365,2.15075
"307",2016,"Tanzania",149,3.666,0.128627932351337,0.211737588652482,0.0973813420621931,0.0866339334424441,0.0139088925259138,0.085848336061102,1.37769
"308",2016,"Liberia",150,3.622,0.0295582551076753,0.139019878520155,0.0639563776918829,0.0710877967973495,0.013395913859746,0.0664356709000552,2.23284
"309",2016,"Guinea",151,3.607,0.0621430551705018,0.086193512614361,0.0522012752980316,0.0858136955919046,0.0330468533407264,0.082933185472692,2.15604
"310",2016,"Rwanda",152,3.515,0.0934452347083926,0.175209103840683,0.0906543385490754,0.154537695590327,0.14372972972973,0.0670042674253201,0.96819
"311",2016,"Benin",153,3.484,0.113372560275545,0.0299052812858783,0.0603559127439724,0.11408438576349,0.0191762342135476,0.0579219288174512,2.10812
"312",2016,"Afghanistan",154,3.36,0.113770833333333,0.0328482142857143,0.0516190476190476,0.0488988095238095,0.0211666666666667,0.0930595238095238,2.14558
"313",2016,"Togo",155,3.303,0.085143808658795,0,0.0751165607023918,0.10498940357251,0.0350802300938541,0.0530336058128974,2.1354
"314",2016,"Syria",156,3.069,0.24346366894754,0.0484392310198762,0.205259042033236,0.0225219941348974,0.0561518409905507,0.157696318018899,0.81789
"315",2016,"Burundi",157,2.905,0.0235146299483649,0.0806953528399312,0.0542065404475043,0.0148709122203098,0.0324234079173838,0.0698450946643718,2.10404
"316",2017,"Norway",1,7.53700017929077,0.214470365650011,0.203466037294776,0.10570074087852,0.0843070946370214,0.0419216965646785,0.0480313425366636,2.27702665328979
"317",2017,"Denmark",2,7.52199983596802,0.197072991903468,0.206211330277443,0.105366331010575,0.0832234427149112,0.0532797230667666,0.0472321851205884,2.31370735168457
"318",2017,"Iceland",3,7.50400018692017,0.197312497803747,0.214628726934417,0.111081036960661,0.083577108169528,0.0204592957952864,0.0633715630186612,2.32271528244019
"319",2017,"Switzerland",4,7.49399995803833,0.208831006403197,0.202416833942508,0.114509113195504,0.0827422711689071,0.0489734837752243,0.0387709207213997,2.2767162322998
"320",2017,"Finland",5,7.4689998626709,0.193275130767917,0.206218604016899,0.108335477898224,0.082735422151241,0.0512266099846089,0.0328668867455228,2.4301815032959
"321",2017,"Netherlands",6,7.3769998550415,0.203869413710701,0.193701945420663,0.109895098408668,0.0793526500757239,0.0383166369761142,0.0637779366983632,2.29480409622192
"322",2017,"Canada",7,7.31599998474121,0.202187591492641,0.202480726419307,0.11407294344096,0.0835293758021697,0.0392798683470592,0.0595324936237043,2.18726444244385
"323",2017,"New Zealand",8,7.31400012969971,0.192193877916911,0.211675566887918,0.11167072614983,0.0839570849824983,0.0523402646074569,0.0683627450277308,2.0464563369751
"324",2017,"Sweden",9,7.28399991989136,0.205160253357384,0.202932754765671,0.114068529303653,0.0841466372473062,0.0527730275723037,0.0529103866577243,2.09753799438477
"325",2017,"Australia",10,7.28399991989136,0.203791179494431,0.207309441068157,0.115854860233489,0.0825929968305778,0.0413486729374289,0.0655819955019932,2.06521081924438
"326",2017,"Israel",11,7.21299982070923,0.190681056091534,0.19080687618635,0.116235133875688,0.0562856805659006,0.0118178430859304,0.0457621881544074,2.80175733566284
"327",2017,"Costa Rica",12,7.0789999961853,0.156760316882844,0.200085273626325,0.107290474054542,0.0819510736380318,0.0141413461717871,0.0303168850334766,2.89863920211792
"328",2017,"Austria",13,7.00600004196167,0.212260527323633,0.208384949287899,0.116375737128919,0.0810399923172454,0.0315530065821359,0.0451716128822806,2.1385064125061
"329",2017,"United States",14,6.99300003051758,0.221115297765132,0.203048842771522,0.110723098010935,0.0723209668427366,0.0193963660446941,0.0561388215269372,2.2181134223938
"330",2017,"Ireland",15,6.97700023651123,0.220109873474474,0.223338263224765,0.11606458317244,0.0821428010030188,0.0427673990539802,0.0613241089802164,1.77386903762817
"331",2017,"Germany",16,6.95100021362305,0.214058889078529,0.21184294434691,0.114940398101048,0.0809252434469364,0.0398118155112907,0.0483770910245132,2.01576995849609
"332",2017,"Belgium",17,6.89099979400635,0.212419214123072,0.212206173570945,0.118718893311506,0.0783298125852075,0.0364741167579169,0.0335950289569078,2.12421035766602
"333",2017,"Luxembourg",18,6.86299991607666,0.253816642735643,0.21238287682816,0.123137039999433,0.0869339790703016,0.0464570053792346,0.0412619824183753,1.61951208114624
"334",2017,"United Kingdom",19,6.71400022506714,0.214720567681933,0.222886510274406,0.119948750660409,0.07569109603581,0.0395335206070845,0.0733950167109615,1.70414352416992
"335",2017,"Chile",20,6.65199995040894,0.188332023321438,0.193028407007613,0.123192981060203,0.0566589418974777,0.0123704123150437,0.0491073998288919,2.50958585739136
"336",2017,"United Arab Emirates",21,6.64799976348877,0.244636496291099,0.19049492729309,0.109325851718845,0.0915080162153329,0.0488101045799752,0.0542933151846388,1.734703540802
"337",2017,"Brazil",22,6.63500022888184,0.166895730557621,0.21572056596077,0.0929242398849438,0.0659312331130659,0.0167434449625731,0.0244687097275639,2.76926708221436
"338",2017,"Czech Republic",23,6.60900020599365,0.204672765910841,0.216959475264136,0.114154029291899,0.0742844845461909,0.00557919896356283,0.0133313294214506,2.45186185836792
"339",2017,"Argentina",24,6.59899997711182,0.179617436993401,0.218283247487229,0.105339761470141,0.0749385066853307,0.00905286981687979,0.0165869163622275,2.61400532722473
"340",2017,"Mexico",25,6.57800006866455,0.175309183007895,0.184077553525296,0.107932348783253,0.0627439957518145,0.0201845717882032,0.0183931942134238,2.83715486526489
"341",2017,"Singapore",26,6.57200002670288,0.257498122798338,0.205997315578041,0.144475409474476,0.083664115529836,0.0706493887930064,0.0526424193666699,1.21636199951172
"342",2017,"Malta",27,6.52699995040894,0.205803561937801,0.228039172096135,0.125929867167208,0.0902048500337262,0.0234512134289385,0.0880543250270252,1.55686283111572
"343",2017,"Uruguay",28,6.4539999961853,0.18865195165223,0.218814358516969,0.111437375891382,0.0897725836217889,0.0275893822166042,0.0271299859276149,2.17240953445435
"344",2017,"Guatemala",29,6.4539999961853,0.135110310890587,0.194543723950443,0.0837062271578637,0.0823226864328747,0.0119651810703036,0.043924448868524,2.89389109611511
"345",2017,"Panama",30,6.4520001411438,0.19121953022081,0.212832070476116,0.109447631611524,0.0852490424641513,0.0110018478640438,0.032634366806902,2.30719995498657
"346",2017,"France",31,6.44199991226196,0.222124104533187,0.215426400272453,0.131087529227742,0.072993188748982,0.0267777756353085,0.0201431711544159,2.00595474243164
"347",2017,"Thailand",32,6.42399978637695,0.175571109753903,0.221947774453048,0.100753276919477,0.0903176760660399,0.00492103616016473,0.0890602629700603,2.03950834274292
"348",2017,"Taiwan Province of China",33,6.42199993133545,0.223236771703999,0.215597223325667,0.123635042482464,0.0562856727584309,0.00993915235363171,0.040230532242939,2.1266074180603
"349",2017,"Spain",34,6.40299987792969,0.216210821604664,0.239277046936922,0.138835017467894,0.0638421424711709,0.0110751364176548,0.0296944518584362,1.92775774002075
"350",2017,"Qatar",35,6.375,0.293453440946692,0.199889706630333,0.111387935339236,0.0947656444474762,0.0689096871544333,0.051839038437488,1.1454644203186
"351",2017,"Colombia",36,6.35699987411499,0.168416288523616,0.22057306346315,0.0936020033611882,0.0751120692985348,0.00734131552244875,0.0234410061211731,2.61606812477112
"352",2017,"Saudi Arabia",37,6.3439998626709,0.241271057427009,0.202818037012306,0.0930246441534982,0.0708938496498733,0.0431009238193996,0.0232686029445145,2.0654296875
"353",2017,"Trinidad and Tobago",38,6.16800022125244,0.220712686759282,0.223772449729167,0.0843033840748456,0.0840840992903568,0.00145343965414542,0.0527393725540644,2.05324745178223
"354",2017,"Kuwait",39,6.10500001907349,0.267477878231645,0.206338860713015,0.103539018205963,0.0813001787143486,0.0352431694737053,0.0373939061734438,1.64042520523071
"355",2017,"Slovakia",40,6.09800004959106,0.21734889255001,0.246811943261541,0.116879781127211,0.048510571037124,0.00397029377543754,0.0223916824876043,2.09777665138245
"356",2017,"Bahrain",41,6.08699989318848,0.244523129148531,0.217366598398605,0.107299662586981,0.0881792226997992,0.0422280555415419,0.0283667635721158,1.65614938735962
"357",2017,"Malaysia",42,6.08400011062622,0.212231327463994,0.211151546824757,0.101706840301016,0.0661185034759186,0.0107824962087763,0.0684761541845555,2.00444889068604
"358",2017,"Nicaragua",43,6.07100009918213,0.12144608661298,0.212026962387909,0.107576338321103,0.0737196243110759,0.0215265985354792,0.0496910248817726,2.51393055915833
"359",2017,"Ecuador",44,6.00799989700317,0.166581294189087,0.214076037908554,0.114120544959483,0.0757653472637301,0.0233246754146075,0.0249854306919797,2.29035258293152
"360",2017,"El Salvador",45,6.00299978256226,0.15155497730873,0.196922394531249,0.0992867856686399,0.0720394045198889,0.0149893325256571,0.0130364798013822,2.7145938873291
"361",2017,"Poland",46,5.97300004959106,0.216271195722852,0.242041178356973,0.11710620160528,0.0871157052180418,0.0099293162064998,0.0265303809252684,1.79772281646729
"362",2017,"Uzbekistan",47,5.97100019454956,0.131710109210959,0.259415357414235,0.0834487709524645,0.110240938117783,0.0412875925514061,0.069667331025679,1.81691360473633
"363",2017,"Italy",48,5.96400022506714,0.233914581870034,0.242274182954672,0.143049013325295,0.0429997825290038,0.00469954566701033,0.0289721062465746,1.81331205368042
"364",2017,"Russia",49,5.96299982070923,0.214955246636291,0.246399871350722,0.091790935807545,0.0626837368456954,0.00552790240143453,0.00876468622806603,2.20560741424561
"365",2017,"Belize",50,5.95599985122681,0.152447169027488,0.18156780154607,0.0755862621337887,0.0919256860158532,0.0162157612538095,0.0402981274093548,2.63195562362671
"366",2017,"Japan",51,5.92000007629395,0.239343777033525,0.242624630088746,0.154303354613802,0.0854097195037671,0.0276622862287496,0.0203670213847769,1.36322355270386
"367",2017,"Lithuania",52,5.90199995040894,0.22273506589555,0.249663862925555,0.106565561756916,0.0396868496963536,0.00201044441761797,0.00172223937000333,2.22844052314758
